job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
7095,7,11.338441116869486,2,2,0,2,2,18,0,2228,1,2,10,139,138,6.723832440821209,2.2300144001592104,8
7096,11,11.987468774257996,2,1,1,11,2,11,100,6085,1,16,0,207,214,7.20414929203594,2.186051276738094,4
7097,4,11.398591474513294,2,3,1,15,1,15,100,2814,3,6,12,348,404,6.617402977974478,2.2300144001592104,5
7098,18,11.61920256044041,2,3,1,2,2,2,0,11329,3,7,14,345,391,6.558197802812269,2.151762203259462,13
7099,5,11.08111124803906,2,0,3,14,0,14,0,4653,0,1,14,417,444,7.738923757439457,2.1400661634962708,13
7100,0,11.856025687881662,2,3,2,0,1,0,100,7660,1,7,5,204,246,7.716460800176355,2.2925347571405443,14
7101,10,11.13328890939415,2,2,1,8,2,8,0,1563,1,4,0,156,156,6.324358962381311,1.8718021769015913,9
7102,16,11.658695410055035,2,1,0,11,1,6,0,9994,0,14,10,35,70,6.2422232654551655,1.8562979903656263,10
7103,9,12.024586739482857,2,3,0,14,0,14,50,6607,3,7,7,402,448,6.999422467507961,2.066862759472976,12
7104,7,11.279971448021255,0,0,1,12,1,12,0,5562,1,0,7,82,108,7.736743682453495,2.272125885509337,3
7105,14,10.635639076689303,2,0,2,1,0,1,50,7001,0,0,14,287,320,7.61085279039525,1.8718021769015913,5
7106,18,11.445117605364986,0,0,1,12,0,12,0,6184,3,1,0,290,345,7.105786129481271,2.0014800002101243,2
7107,12,11.930747247287764,2,1,2,5,1,5,100,5180,1,17,3,423,437,7.526178913346146,2.0412203288596382,0
7108,9,11.946239175898132,2,3,3,4,1,2,0,7305,1,6,5,270,295,7.719129840906732,2.2082744135228043,0
7109,1,11.400338904220662,2,2,0,9,0,3,100,2606,0,4,12,359,360,6.4425401664681985,1.7749523509116738,6
7110,3,12.118186340448016,2,1,1,16,1,16,0,3122,2,14,5,201,216,6.651571873589727,2.163323025660538,10
7111,5,11.710349076173811,1,2,3,18,0,18,100,10395,3,3,3,358,414,6.556778356158042,1.62924053973028,9
7112,13,11.846479161078065,0,1,1,12,2,12,0,1008,1,11,4,478,484,7.485491608030754,1.7047480922384253,9
7113,2,11.910250868717979,2,2,1,17,0,17,50,7368,1,4,11,368,391,7.40184157874383,1.8082887711792655,14
7114,9,12.038765801653362,2,1,2,9,0,9,50,87,2,12,2,325,355,6.898714534329988,1.824549292051046,6
7115,4,10.4921904642226,2,0,0,1,2,17,100,5542,1,0,10,192,201,7.3864708488298945,1.7578579175523736,4
7116,16,11.41527955948123,0,2,0,7,2,12,50,9257,3,3,9,112,167,7.088408778675395,2.186051276738094,3
7117,2,12.159316411521727,0,1,2,7,0,7,100,10455,0,13,8,370,407,7.7057128238944275,1.7578579175523736,10
7118,15,10.746002564746897,2,0,0,15,1,15,100,4986,1,0,1,297,297,7.779048644925556,2.1041341542702074,11
7119,11,11.57804819042722,2,2,2,16,1,10,50,7882,1,4,14,82,104,7.057036981697891,1.824549292051046,5
7120,15,11.348274853286837,0,0,0,12,1,12,50,3968,2,0,13,186,220,7.757906208351747,1.9740810260220096,7
7121,18,11.371592288853584,2,2,2,9,0,9,100,12529,2,4,2,36,85,6.8501261661455,1.791759469228055,5
7122,1,11.256212203466585,2,2,3,16,1,16,50,6163,1,3,7,152,153,7.086737934510577,1.62924053973028,11
7123,9,10.603237884229646,2,0,0,5,2,5,50,1559,2,0,9,339,379,7.147559271189454,2.066862759472976,7
7124,12,11.905352613735888,2,1,2,8,0,11,100,5148,0,18,14,116,154,6.92461239604856,2.1041341542702074,5
7125,7,11.448045552231843,2,3,0,1,1,1,50,3355,0,7,6,86,124,7.554858521040676,2.174751721484161,8
7126,19,10.580860978980033,2,0,1,5,1,5,100,11518,3,1,13,58,108,6.4967749901858625,1.9600947840472698,11
7127,6,11.87307935036839,2,1,1,3,1,3,0,4771,0,18,7,364,363,7.183111701743281,1.840549633397487,12
7128,6,11.614723643031265,2,1,2,1,0,1,50,5179,2,18,9,392,392,7.667158255319148,1.62924053973028,13
7129,4,11.56866286965473,2,3,2,10,0,10,50,5778,0,5,0,131,141,7.201170883281678,1.916922612182061,10
7130,19,12.40977238516618,1,1,1,18,1,18,50,11426,3,14,8,376,417,6.331501849893691,1.7047480922384253,4
7131,12,10.93947947922257,2,2,3,15,1,15,0,3254,2,4,4,204,213,6.472346294500901,1.62924053973028,10
7132,10,12.246489758096791,0,1,3,6,0,6,0,3547,0,15,9,5,50,7.804659297056102,1.667706820558076,10
7133,3,10.714950959914116,2,0,1,11,0,18,0,12411,0,0,5,246,258,6.633318433280377,1.8718021769015913,4
7134,15,12.029532345023078,2,3,1,19,1,13,100,4686,3,5,4,41,89,7.616283561580385,1.824549292051046,6
7135,16,11.244209068361261,2,3,1,9,1,9,0,11919,0,6,12,481,504,6.635946555686647,2.2407096892759584,1
7136,0,11.479730560112587,2,3,0,15,0,15,50,7515,2,5,13,367,375,6.448889394146858,2.0412203288596382,15
7137,19,11.395840935301726,2,2,0,2,1,2,0,12183,3,2,14,118,125,6.297109319933935,1.7047480922384253,11
7138,0,11.712431846518284,2,3,0,1,0,1,50,1524,2,7,1,278,284,7.750614732770409,1.8870696490323797,15
7139,10,11.467185145293428,2,2,3,16,0,0,50,3912,2,2,13,245,298,7.684783943522785,1.9878743481543455,3
7140,15,11.559045400583782,2,2,1,17,1,17,0,11886,3,4,0,119,126,7.007600613951853,1.9315214116032138,8
7141,11,11.032984624785259,2,0,1,10,0,2,100,7160,0,0,5,434,441,7.469083884921234,2.2192034840549946,5
7142,17,12.052466817244353,1,1,3,18,0,9,100,7722,3,19,5,107,125,7.079184394609668,2.0541237336955462,14
7143,15,11.699371836341133,2,1,0,8,2,18,0,3849,0,14,1,465,507,6.902742737158593,1.7227665977411035,2
7144,16,10.830362077949928,2,2,3,3,2,3,0,8393,1,3,5,120,151,7.399398083331354,2.2082744135228043,11
7145,4,12.152481977357098,0,1,1,6,1,6,50,13121,2,17,2,205,262,7.675081857716334,2.2617630984737906,3
7146,13,11.3944121627341,2,0,1,4,1,4,50,12256,0,0,11,250,283,7.288927694521257,1.8718021769015913,0
7147,12,12.286753611012315,2,1,0,4,2,4,50,8559,1,19,3,264,295,7.484368643286131,1.824549292051046,12
7148,14,11.716429415698682,2,3,2,15,0,3,0,10030,1,8,9,306,349,7.355001921105257,1.791759469228055,0
7149,5,11.298977008895504,2,0,1,0,1,0,0,9500,1,0,7,262,293,6.517671272912275,2.2823823856765264,11
7150,10,11.521815828315676,2,0,3,19,0,18,0,2025,1,1,2,155,212,7.640123172695364,2.2192034840549946,13
7151,4,11.746423225963612,2,3,1,0,1,0,0,2404,1,5,9,156,171,6.907755278982137,2.0149030205422647,1
7152,6,10.467322996615733,2,0,2,3,2,3,50,2212,1,1,5,164,167,7.639161171659173,2.0149030205422647,12
7153,6,11.405796720249754,0,0,3,7,0,7,0,10389,3,0,13,349,404,7.619233416226805,1.840549633397487,3
7154,2,11.318077782810866,1,2,1,18,1,18,0,2333,1,3,2,429,459,7.60688453121963,2.2617630984737906,4
7155,15,10.607475756273947,2,0,2,11,1,11,50,1303,1,0,3,217,240,7.604396348796338,2.0918640616783932,5
7156,9,12.371366720746495,2,1,1,19,1,19,0,11796,1,19,0,191,243,7.149131598557407,2.2192034840549946,4
7157,17,11.25601828350321,2,3,3,9,2,11,50,8184,3,5,8,154,207,7.517520850603031,2.2925347571405443,4
7158,1,11.385342062215551,2,3,2,5,1,12,50,3330,1,7,11,257,278,7.635303886259415,1.8870696490323797,8
7159,9,11.074032830749546,2,2,1,3,0,3,100,2074,3,3,0,336,381,7.3427791893318455,2.0794415416798357,5
7160,16,11.787241103326675,0,1,3,6,2,10,0,9325,2,13,4,24,30,6.786716950605081,2.1972245773362196,1
7161,15,12.10068435170876,2,1,2,9,1,4,0,8135,3,10,10,409,433,7.189922170745808,2.0918640616783932,6
7162,5,11.531433136525967,0,2,2,12,2,12,100,6403,2,4,9,342,395,7.3632795869630385,1.7578579175523736,13
7163,8,12.079573610669783,2,1,2,15,1,6,100,10798,3,18,6,124,145,7.65491704784832,1.9021075263969205,12
7164,11,11.975130010270993,0,3,1,12,0,12,50,11619,0,7,12,37,50,7.40184157874383,2.0918640616783932,14
7165,8,11.52747904597774,2,3,1,5,1,5,0,5212,2,9,9,1,22,7.53689712956617,1.9878743481543455,0
7166,8,11.642689771025507,0,3,1,12,1,12,100,2293,0,9,3,413,434,7.083387847625295,2.2192034840549946,2
7167,15,11.421303475422915,0,2,1,6,2,18,100,10117,1,3,7,333,375,7.579167967396076,2.0918640616783932,13
7168,14,10.813478482261756,2,2,3,1,2,1,100,10918,0,4,10,144,200,7.042286171939743,2.151762203259462,0
7169,11,11.612309154936748,2,3,3,15,0,15,50,11030,3,7,5,331,372,7.664346632098617,1.824549292051046,9
7170,13,11.28764212594232,2,3,3,9,2,12,100,2797,2,8,3,44,68,7.0192966537150445,2.0794415416798357,2
7171,2,12.163963364478693,1,1,0,18,1,18,100,9522,3,14,4,4,29,7.799753318287247,2.1972245773362196,9
7172,14,11.793764174940002,2,1,0,0,2,0,50,8933,2,16,11,484,517,7.4821189235521155,2.2617630984737906,7
7173,7,11.668877378744039,0,3,1,6,2,6,50,8673,2,6,0,40,64,7.338888133838879,2.2407096892759584,14
7174,3,10.423114332255187,2,0,3,9,2,9,0,3297,2,0,13,173,224,7.1592919047975645,2.2823823856765264,12
7175,19,11.356844590181304,2,3,1,10,1,2,0,2102,3,7,1,377,422,7.557472901614746,2.0794415416798357,6
7176,4,10.758179438191325,0,0,0,7,2,7,0,2656,3,1,11,321,362,7.216709486709457,2.0918640616783932,13
7177,16,11.114535270534025,2,2,1,16,2,16,0,3557,1,2,3,414,421,6.679599185844383,1.9021075263969205,15
7178,9,11.987425221470454,2,3,2,13,2,19,100,89,2,7,12,165,218,7.140453043101158,1.8870696490323797,5
7179,8,10.708131384109748,2,0,3,8,2,4,0,7101,3,0,10,34,35,7.569927655242652,1.8718021769015913,1
7180,10,11.113372843613666,2,2,0,8,1,4,100,11066,3,2,8,7,44,6.827629234502852,1.9878743481543455,3
7181,17,11.305716776668325,2,2,1,10,0,14,50,9012,3,4,14,60,69,6.678342114654332,1.9740810260220096,6
7182,2,12.113507694135835,2,1,3,16,2,14,50,2630,2,11,3,227,257,6.559615237493242,2.186051276738094,6
7183,18,11.567489404960595,2,2,1,19,0,19,50,11892,2,4,4,415,418,6.5337888379333435,1.9021075263969205,3
7184,0,11.836818919384582,2,2,3,13,0,13,50,1337,2,2,1,171,217,7.630946580890459,2.0541237336955462,8
7185,18,11.7998847762931,0,3,2,7,2,7,100,8740,0,7,13,336,376,7.370860166536716,2.066862759472976,7
7186,4,11.665457692953431,0,3,1,6,1,6,100,10270,0,7,12,339,338,7.7266536648476425,2.163323025660538,12
7187,17,11.350418300109132,2,2,2,2,2,2,100,5445,0,4,0,292,294,7.332369205929062,2.1162555148025524,1
7188,17,11.774058202188472,2,3,3,0,1,0,100,300,2,7,12,432,470,7.430707082545968,1.916922612182061,2
7189,19,10.976371692631506,2,2,3,9,1,9,0,3656,2,3,5,152,159,7.695757990554761,2.2617630984737906,5
7190,0,12.032564139468075,2,1,0,2,1,2,0,5497,2,10,13,104,122,7.321188556739478,1.916922612182061,13
7191,5,10.445404783779793,2,0,1,5,2,5,50,2273,2,0,11,10,14,7.591861714889934,2.2192034840549946,4
7192,8,11.473040531271314,2,3,3,5,1,12,100,12275,3,9,8,242,242,7.479299637782834,2.2300144001592104,14
7193,2,10.942279062885698,2,0,2,8,1,5,50,1820,3,0,7,33,72,6.9440872082295275,1.9878743481543455,15
7194,9,10.81281409060865,2,2,1,8,2,8,50,10785,3,4,10,290,328,7.773594467360194,2.0149030205422647,1
7195,8,11.810575194857744,0,3,3,12,2,12,100,5297,0,7,5,472,506,7.465082736399547,1.9459101490553132,10
7196,9,11.33923852236861,2,2,2,8,0,4,100,12153,2,4,0,332,369,7.246368080102461,1.8870696490323797,5
7197,7,11.986416755249529,2,3,2,4,0,4,100,2859,2,7,11,363,416,7.231287004327616,2.1400661634962708,11
7198,3,10.918029589408013,2,0,0,0,1,7,100,7559,2,0,10,409,415,6.26530121273771,1.7047480922384253,4
7199,17,11.077377367258327,0,0,2,6,2,6,100,5985,0,1,5,413,436,6.745236349484363,2.0541237336955462,12
7200,10,11.948725772874466,2,1,2,16,2,16,0,7589,2,10,4,346,385,6.755768921984255,1.62924053973028,7
7201,4,11.476085116499686,2,1,2,15,2,8,50,12214,3,16,0,427,471,7.748460023899697,2.0014800002101243,2
7202,1,11.9033919878712,2,3,0,2,0,2,0,4098,1,7,10,338,387,7.304515946460155,1.8562979903656263,6
7203,5,11.978814390421233,0,1,3,6,1,6,50,12005,0,14,0,245,245,6.366470447731438,1.6486586255873816,4
7204,12,11.953950748476943,2,3,0,19,0,19,50,9611,0,6,1,200,199,7.65491704784832,1.7047480922384253,8
7205,0,10.746884958889959,2,2,1,15,2,15,50,12703,0,2,13,65,88,7.629975707027789,1.7227665977411035,7
7206,18,12.198363002460122,0,1,3,7,2,7,0,2917,0,16,10,481,511,7.4360278163518485,2.163323025660538,1
7207,8,11.960044221678505,2,1,1,11,0,11,100,667,3,18,5,295,319,7.77863014732581,1.8562979903656263,11
7208,8,12.089842154053127,2,3,3,19,0,19,0,4889,2,8,12,282,318,7.240649694255466,1.840549633397487,9
7209,18,11.192155302996145,2,2,3,15,0,14,50,7524,1,4,0,208,214,7.669961995473577,1.6863989535702288,0
7210,5,11.660241412565368,2,3,3,8,0,5,100,9436,0,8,9,19,30,6.218600119691729,2.0541237336955462,14
7211,2,12.13303948018001,2,1,0,11,0,11,50,8595,3,16,11,372,375,7.61085279039525,2.186051276738094,8
7212,10,11.255837257603082,0,0,3,12,0,12,50,9316,3,0,1,205,235,7.80057265467065,1.6486586255873816,11
7213,4,12.224472328375537,2,1,2,16,0,2,100,7107,2,11,1,481,503,7.372118028337787,2.128231705849268,10
7214,14,11.12238345151992,2,2,0,8,0,8,50,5351,0,4,0,348,385,7.669028288589683,1.8562979903656263,2
7215,17,12.13327612074561,2,1,3,0,0,19,100,5433,3,13,1,97,98,7.5678626054638825,1.7578579175523736,5
7216,12,11.385376144023253,2,2,0,19,1,19,50,11856,1,4,14,421,432,6.230481447578482,1.916922612182061,4
7217,6,12.0405492070121,2,1,1,2,2,17,0,9388,3,10,6,215,263,7.509335266016592,1.7047480922384253,6
7218,9,11.542824015316091,2,1,3,3,2,14,100,861,3,11,8,0,42,6.977281341630747,2.0149030205422647,9
7219,13,10.80825211257166,2,0,1,15,0,15,100,3569,1,0,13,376,392,7.732807530422021,1.7047480922384253,6
7220,10,11.634532291721458,2,1,0,15,0,15,50,35,3,10,14,354,382,6.302618975744905,2.186051276738094,5
7221,5,11.9340670524634,0,3,1,7,0,9,100,12579,3,9,13,171,216,6.672032945461067,2.0541237336955462,14
7222,18,11.724789642645037,2,3,0,0,1,12,100,12371,2,8,7,312,368,7.579678823090456,1.791759469228055,3
7223,17,10.947344420215888,2,0,1,10,1,10,100,7696,1,0,14,235,278,7.325807502595773,1.6486586255873816,6
7224,13,11.91053311730021,0,1,2,12,2,12,0,2268,3,13,1,86,105,7.550135342488429,1.9021075263969205,3
7225,13,11.733986850080113,0,3,1,7,1,7,100,925,2,9,9,195,227,7.794411205726601,1.9878743481543455,1
7226,5,12.303861568891628,2,1,0,0,2,12,50,11980,0,14,14,465,506,7.635303886259415,1.7404661748405046,12
7227,4,11.29318860429045,0,0,0,6,0,6,100,8194,0,0,9,62,71,6.461468176353717,2.2925347571405443,12
7228,4,12.219280042617294,2,1,1,16,2,16,100,13214,2,14,11,130,163,7.5688956634069955,1.9315214116032138,13
7229,1,11.208815863166008,2,2,2,2,2,2,0,10991,3,3,3,4,4,7.805474625270857,1.6486586255873816,15
7230,9,11.692693764976466,2,1,1,11,0,18,0,11614,1,17,14,280,327,7.738488122494646,1.8082887711792655,5
7231,5,11.434801748188649,2,2,2,14,2,14,0,4037,1,3,14,80,131,7.510430556378006,1.8082887711792655,8
7232,6,12.003430007065793,2,3,3,0,0,12,0,6756,3,7,7,408,434,7.583756300707112,2.163323025660538,8
7233,15,10.887343470572707,2,0,3,11,1,11,100,1148,0,1,7,280,285,7.427738840532894,1.7047480922384253,0
7234,13,10.714528873691185,2,0,1,3,1,3,50,768,0,0,14,354,389,6.98100574072173,2.1400661634962708,7
7235,12,12.245067371611839,0,1,2,7,1,7,50,11978,1,12,10,160,194,7.48605261786314,1.916922612182061,6
7236,15,11.928895205723478,2,1,2,8,1,8,100,6575,2,16,3,294,346,7.118826249062078,2.0918640616783932,1
7237,13,11.195594852917294,0,0,3,12,0,9,0,9577,2,1,4,231,288,6.582025138892826,1.6486586255873816,10
7238,10,11.67698121295729,2,2,2,17,0,4,0,10291,1,3,7,146,202,7.270312886079025,2.066862759472976,8
7239,9,12.068338146502072,2,3,0,14,0,14,0,7710,0,5,5,379,428,7.6838639802564295,1.9740810260220096,4
7240,10,10.734155034435489,2,0,2,11,0,19,0,11909,2,0,14,211,254,6.573680166960646,2.0412203288596382,11
7241,4,11.691740882434896,2,3,2,2,2,2,0,706,0,9,5,7,49,6.663132695990803,2.1972245773362196,0
7242,0,11.655448808556507,1,2,0,18,0,10,50,3916,1,3,2,303,316,7.001245622069476,2.1400661634962708,5
7243,9,11.399689575357572,2,2,0,14,0,18,50,21,0,2,6,367,419,6.315358001522335,2.2300144001592104,1
7244,6,11.562867346610785,0,2,2,7,1,7,0,11554,3,4,7,191,243,7.7266536648476425,1.6094379124341003,10
7245,19,11.612245775260778,0,2,1,12,0,12,50,4946,0,3,0,315,359,6.546785410760524,2.151762203259462,7
7246,2,12.343710594697487,2,1,1,13,1,9,0,10872,0,10,3,169,194,7.492203042618741,1.6863989535702288,11
7247,4,11.865228867630815,2,3,3,2,0,2,0,7897,0,9,6,305,363,6.453624998892692,2.272125885509337,6
7248,3,11.5477808948927,2,2,2,16,0,16,100,171,3,2,14,191,199,7.689828668736484,1.8718021769015913,4
7249,17,10.581774870189049,2,0,3,11,1,11,100,3608,1,0,6,464,483,6.648984550024776,2.028148247292285,5
7250,17,11.322454794157652,0,0,2,12,0,2,100,6565,3,1,13,152,200,7.311218384419629,2.0794415416798357,3
7251,19,11.456439765983365,0,3,1,7,2,7,0,7148,1,8,7,188,201,6.905753276311464,2.1972245773362196,13
7252,13,11.168052036959455,2,2,2,15,0,15,100,2841,0,2,1,191,208,7.080026499922591,1.9740810260220096,4
7253,12,11.360845972087024,2,3,2,11,1,8,0,4319,3,7,1,432,482,6.926577033222725,2.272125885509337,12
7254,10,11.336462711819253,2,2,0,2,0,0,50,11610,2,2,10,73,118,7.204892510204673,2.0794415416798357,4
7255,13,11.215408521666184,2,2,2,15,0,18,50,6372,0,2,13,351,395,7.682021510826875,1.667706820558076,12
7256,11,11.086042625988,2,2,1,1,1,1,50,6785,0,3,10,357,408,6.320768294250582,1.7047480922384253,10
7257,4,11.32322877864404,2,3,3,1,1,1,0,5457,1,9,1,401,450,6.816735880594968,1.667706820558076,0
7258,19,11.971950297172706,2,2,0,17,0,17,50,1010,2,2,3,159,158,7.292337176173877,2.1041341542702074,5
7259,0,11.632768599387452,2,3,1,14,1,14,0,9841,0,7,2,368,374,7.605392364814935,1.667706820558076,1
7260,18,11.648766687881642,0,3,1,7,2,7,0,254,0,8,2,350,364,7.779466967458324,1.7404661748405046,12
7261,4,10.824964811097583,0,0,2,6,2,6,100,53,3,1,3,152,156,7.336936913707618,2.163323025660538,0
7262,17,11.844679445248468,2,3,3,2,0,5,100,11972,0,5,0,59,117,7.480992162869525,1.916922612182061,10
7263,13,12.414500449408608,2,1,2,13,2,13,0,11100,3,18,7,472,490,6.673297967767654,2.163323025660538,6
7264,14,10.756220615413271,2,0,2,15,1,15,100,11963,3,0,4,279,329,6.698268054115413,1.6863989535702288,13
7265,2,10.888520457808427,2,0,3,14,2,19,50,4872,1,0,1,329,352,6.659293919683638,2.2925347571405443,14
7266,7,11.217802443863855,1,0,1,18,0,10,0,13075,2,1,6,109,124,7.237778191923443,1.667706820558076,7
7267,5,11.90914799171146,2,3,3,16,0,16,100,11256,3,7,2,374,399,7.59890045687141,2.028148247292285,4
7268,12,12.094856128025443,2,1,1,17,2,17,0,5890,1,14,1,2,23,7.5443321080536885,2.0541237336955462,5
7269,12,11.393139174137378,2,2,3,1,0,1,100,6923,3,2,2,50,72,7.787796878181171,2.2925347571405443,0
7270,16,12.232758392459212,2,1,2,0,2,11,50,5629,2,15,6,182,224,7.564238475170491,2.2512917986064953,2
7271,15,11.250326172885911,1,2,3,18,1,18,50,3362,2,4,2,135,136,7.3758821482150125,1.9459101490553132,4
7272,15,11.549932190599325,2,1,2,11,1,11,100,2871,1,10,4,482,482,7.503840746698951,2.0412203288596382,11
7273,0,10.820897657678199,2,2,1,8,2,8,50,10769,1,4,7,377,378,7.093404625868766,1.8082887711792655,9
7274,15,11.939884579643392,2,3,2,13,0,13,100,10606,0,8,2,47,69,6.62273632394984,2.1972245773362196,7
7275,8,11.568691242876085,0,2,2,7,0,2,0,1674,2,2,11,175,216,7.795646536334594,1.7404661748405046,2
7276,15,10.839580911706463,2,0,2,15,1,15,0,10328,3,0,2,44,84,7.165493475060845,1.8082887711792655,3
7277,0,11.481868140504886,1,2,2,18,0,18,0,10988,0,3,5,0,13,7.269616749608169,2.0918640616783932,0
7278,16,11.026027933981522,2,2,3,15,2,7,50,8219,3,4,14,196,199,7.247792581767846,2.2407096892759584,5
7279,13,12.414500449408608,2,1,3,14,1,17,50,4871,3,17,5,72,76,7.550661243105336,2.0918640616783932,10
7280,11,11.647264031742031,2,3,1,10,0,10,50,969,0,8,0,377,431,7.552237287560802,2.174751721484161,14
7281,2,11.870634873665747,2,1,3,16,1,1,100,1407,2,10,5,209,264,7.480428306074208,1.8870696490323797,13
7282,4,11.403891543946093,1,2,1,18,1,18,50,4091,1,3,1,398,413,6.7464121285733745,2.2407096892759584,11
7283,2,11.470237146617263,2,1,0,1,2,1,100,1316,0,18,12,51,92,7.005789019253503,1.7047480922384253,8
7284,2,11.933101829944086,2,3,2,13,0,13,100,11854,3,5,8,429,465,7.669028288589683,1.8082887711792655,15
7285,1,11.203951657050824,2,2,3,15,0,3,50,2145,1,3,0,52,62,7.502186486602924,2.2192034840549946,14
7286,15,11.444668037263904,2,1,1,1,2,12,100,12675,2,11,0,221,252,6.748759547491679,1.7404661748405046,15
7287,0,11.268800842267275,1,2,1,18,1,18,0,5651,1,2,14,143,198,7.059617628291383,1.8562979903656263,4
7288,3,11.566058565875368,2,3,3,9,0,6,0,3184,1,5,9,426,472,6.570882962339584,1.9600947840472698,3
7289,9,12.18342818404562,2,1,1,8,0,8,0,5785,1,17,2,285,307,6.60934924316738,2.174751721484161,15
7290,5,11.567082155922183,2,3,1,9,1,15,100,9483,3,9,7,478,507,6.56244409369372,2.1041341542702074,6
7291,1,11.436012022701256,2,3,1,8,1,8,100,892,1,8,6,457,471,7.183111701743281,2.2082744135228043,3
7292,12,11.46271579377725,2,3,0,10,0,10,100,9277,0,6,13,73,92,7.405495663199472,2.2617630984737906,12
7293,12,10.811221781727163,2,0,0,3,0,13,50,11390,3,0,0,164,178,7.351158226430694,2.0412203288596382,14
7294,10,11.804138795185827,2,3,3,16,0,16,100,11028,1,7,11,128,144,7.23561914106675,1.824549292051046,4
7295,19,11.393094082883946,1,2,0,18,1,18,0,5120,2,4,4,310,368,7.189922170745808,2.186051276738094,1
7296,17,12.065643230444659,2,1,2,15,1,15,100,2782,3,18,11,8,12,6.6039438246004725,2.1972245773362196,6
7297,0,11.230018639523136,2,2,1,11,0,11,50,3080,1,3,3,480,501,6.507277712385012,1.791759469228055,1
7298,0,11.88524046313757,2,2,3,4,0,4,0,11450,2,4,11,164,172,7.294377299288821,1.9740810260220096,0
7299,9,11.254206548142099,2,2,1,11,0,11,100,12212,1,2,8,406,434,7.724888439323074,2.1972245773362196,0
7300,15,11.804161215621306,0,3,1,12,1,12,0,277,1,8,11,61,95,7.7406644019172415,2.151762203259462,0
7301,19,11.600890553698873,2,2,2,4,0,4,50,5954,3,4,1,367,414,7.7488913372555315,1.8562979903656263,14
7302,17,12.015208706258406,2,3,1,13,0,13,50,1302,3,8,0,19,55,7.658227526161352,2.028148247292285,11
7303,15,12.07561651942258,2,1,1,0,2,0,0,9619,3,10,11,256,287,6.849066282633458,1.9878743481543455,15
7304,3,11.46452272574206,2,3,2,10,0,18,100,5856,3,8,13,319,357,7.085901464365611,1.8870696490323797,5
7305,14,12.312983458855328,0,1,3,6,1,18,0,9282,2,18,6,23,26,6.54965074223381,1.667706820558076,11
